pl_name,disc_year,disc_pubdate,sy_dist,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_eqt,pl_insol,st_teff,st_mass,st_rad
Kepler-1576 b,2016,2016-05,460.91000000,Transit,6.98471973000,,1.04000000,,,,5876.00,1.050000,1.060000
KOI-351 g,2013,2014-01,848.25400000,Transit,210.59351330000,,,,,,6031.13,1.120000,1.247730
Kepler-55 e,2014,2014-03,578.79600000,Transit,4.61753400000,0.0480000000,1.55000000,,,,4503.00,,0.619000
Kepler-1748 b,2021,2022-02,1083.28000000,Transit,5.82344500000,0.0640000000,3.30000000,,923.00,,5542.00,1.030000,0.910000
Kepler-229 c,2014,2014-03,826.26500000,Transit,16.06865238910,,,,,,4881.00,0.800000,0.752766
Kepler-357 c,2014,2014-03,688.57300000,Transit,,,2.17900000,,,19.4040,4935.00,,0.719000
Kepler-745 b,2016,2016-05,1780.38000000,Transit,9.93143556000,0.0908000000,1.92000000,,824.00,109.1100,5880.00,1.010000,0.917000
Kepler-32 d,2012,2013-02,323.84700000,Transit,22.78076945000,,2.50000000,,,,3903.00,0.570000,0.540000
K2-331 c,2021,2021-08,211.43000000,Transit,22.99592000000,,2.50000000,,,,6010.00,,1.043000
Kepler-149 c,2014,2014-03,571.03400000,Transit,55.32858130000,0.2691000000,1.66000000,,429.00,7.9900,5529.00,0.848000,0.832000
K2-203 b,2018,2018-03,166.14700000,Transit,9.68970000000,,1.37000000,,,,,,0.776000
WASP-160 B b,2018,2019-01,288.32600000,Transit,3.76849520000,0.0452000000,12.21781000,88.35674000,1119.00,,5298.00,0.870000,0.868000
Kepler-248 c,2014,2014-03,738.79200000,Transit,16.23947096000,0.1229000000,4.14000000,,598.00,30.1400,5191.00,0.937000,0.837000
HIP 75092 b,2021,2021-02,81.66960000,Radial Velocity,926.40000000000,2.0200000000,,,,,4891.00,1.280000,4.530000
Kepler-1391 b,2016,2016-05,1038.35000000,Transit,54.41015237090,,,,,,5579.13,0.980000,1.775070
Kepler-1438 b,2016,2016-05,1154.13000000,Transit,2.31942600000,0.0330000000,0.88000000,,1230.00,,5529.00,0.880000,0.840000
Kepler-1129 b,2016,2016-05,1183.88000000,Transit,24.33982020000,,,,,,5595.10,0.990000,1.031180
Kepler-105 c,2014,2014-03,459.22300000,Transit,7.12596700000,0.0770000000,1.91000000,,1182.00,,6398.00,1.180000,1.350000
Kepler-716 c,2020,2021-07,635.00900000,Transit,3.96996298000,0.0460000000,1.78000000,,992.00,229.3700,5121.00,0.822000,0.888000
Kepler-259 c,2014,2014-03,1002.14000000,Transit,36.92495310000,0.2155000000,2.71000000,,530.00,18.7000,5926.00,0.978000,0.887000
K2-19 b,2015,2016-06,289.82700000,Transit,7.91778552860,,6.59307857,,782.72,88.7066,5322.00,,0.840476
Kepler-415 b,2014,2014-05,530.48700000,Transit Timing Variations,4.17634525000,0.0446000000,1.61000000,,758.00,77.8500,4523.00,0.674000,0.643000
Kepler-1470 b,2016,2016-05,590.60100000,Transit,16.29512590000,0.1160000000,1.15000000,,574.00,25.5900,4915.00,0.781000,0.812000
Kepler-31 d,2014,2014-03,1664.64000000,Transit,87.64510000000,0.4000000000,3.90000000,2161.24400000,,,6340.00,1.210000,1.220000
WASP-47 d,2015,2015-08,264.78000000,Transit,9.03055000000,,3.56700000,14.20000000,,,5552.00,1.040000,1.137000
Kepler-1825 b,2021,2022-02,430.25400000,Transit,1.02585770300,0.0181000000,1.35000000,,1468.00,1098.5000,5035.00,0.754000,0.791000
Kepler-431 c,2015,2015-02,486.54600000,Transit,8.70312154000,0.0850000000,0.72000000,,945.00,188.7000,6006.00,1.081000,1.082000
KOI-12 b,2015,2015-07,399.39800000,Transit,17.85522584370,,,,,,6779.23,1.454000,1.491140
Kepler-534 c,2021,2022-02,570.65900000,Transit,7.37862283000,0.0761000000,1.06000000,,932.00,178.6800,5936.00,1.075000,0.965000
Kepler-147 b,2014,2014-03,1042.02000000,Transit,12.61196850000,0.1098000000,1.33000000,,953.00,194.9000,6007.00,1.108000,1.420000
Kepler-562 b,2016,2016-05,992.76900000,Transit,18.00931443600,0.1333000000,5.12000000,,658.00,44.2900,5815.00,0.973000,0.877000
Kepler-607 c,2021,2022-02,519.12200000,Transit,39.67679977000,,2.76001201,,,,5244.00,0.808000,0.888000
Kepler-351 b,2014,2014-03,1083.91000000,Transit,37.05485690000,0.2112000000,2.74000000,,497.00,14.4200,5646.00,0.914000,0.841000
Kepler-1284 b,2016,2016-05,882.32400000,Transit,0.66407380600,,1.21000000,,,,5123.00,0.840000,0.790000
Kepler-1728 b,2021,2022-02,651.78300000,Transit,4.78300269800,0.0535000000,2.50000000,,886.00,145.4800,5170.00,0.891000,0.807000
Kepler-11 e,2010,2011-02,646.34600000,Transit,31.99552500000,,,8.79000000,,,,0.986000,1.064000
Kepler-139 e,2023,2024-01,391.03800000,Radial Velocity,1904.00000000000,,,378.00000000,,,5630.00,1.078000,1.045000
HIP 38594 c,2020,2020-10,17.78860000,Radial Velocity,3477.76800000000,3.8050000000,,,,,,0.610000,
Kepler-877 b,2016,2016-05,602.17600000,Transit,18.45847097000,0.1303000000,2.30000000,,615.00,33.8600,5413.00,0.865000,0.865000
K2-389 b,2022,2022-03,259.20800000,Transit,8.58356600000,,2.11800000,,,,5782.00,0.802000,1.084000
EPIC 220674823 b,2016,2017-02,244.59000000,Transit,0.57128200000,,1.87000000,8.03000000,2115.00,4740.0000,5496.00,0.910000,0.995000
eps Eri b,2000,2000-12,3.20260000,Radial Velocity,2502.10000000000,3.4000000000,,540.31100000,,,,0.850000,
Kepler-1099 b,2016,2016-05,1022.80000000,Transit,2.16844614000,,,,,,5724.00,1.020000,0.886589
Kepler-137 b,2014,2014-03,302.97900000,Transit,8.43638723000,,,,,,5265.00,0.900000,0.858396
Kepler-58 b,2012,2013-01,969.25200000,Transit,10.21866016000,0.0927000000,3.10000000,,920.00,169.1300,6100.00,1.017000,1.083000
Kepler-1491 b,2016,2016-05,2065.59000000,Transit,16.58617620000,0.1278000000,1.39000000,,695.00,55.0800,5880.00,1.010000,0.917000
Kepler-951 b,2016,2016-05,382.50900000,Transit,,,5.10500000,,,2.4720,4850.00,,0.689000
K2-19 d,2016,2016-06,289.82700000,Transit,2.50810000000,,1.11000000,10.00000000,1142.00,404.0000,5322.00,0.880000,0.820000
Kepler-400 b,2014,2014-03,845.97000000,Transit,9.02439100000,0.0860000000,1.76000000,,965.00,,6062.00,1.030000,1.120000
Kepler-65 e,2019,2019-04,303.72800000,Radial Velocity,258.80000000000,,,260.00000000,,,,1.248000,1.437000
Kepler-271 d,2016,2016-05,404.54200000,Transit,5.24972541000,0.0554000000,0.71000000,,978.00,216.2400,5516.00,0.820000,0.895000
Kepler-1913 b,2021,2022-02,876.30000000,Transit,14.19596210000,,,,,,6005.00,1.110000,0.867406
Kepler-1335 b,2016,2016-05,621.85300000,Transit,6.26406846000,0.0615000000,1.61000000,,809.00,101.2700,5032.00,0.789000,0.817000
Kepler-460 c,2016,2016-05,1274.01000000,Transit,220.13033570000,0.7210000000,6.10000000,,389.00,5.4000,6340.00,1.031000,1.393000
Kepler-263 b,2014,2014-03,754.74700000,Transit,16.56808700000,0.1200000000,2.67000000,,,,5265.00,,0.785000
Kepler-947 b,2016,2016-05,1730.78000000,Transit,26.96446827030,,,,,,5490.00,0.960000,1.302370
Kepler-121 c,2014,2014-03,510.52300000,Transit,41.00820122000,,,,,,5318.00,0.920000,0.682614
Kepler-1026 b,2016,2016-05,351.23900000,Transit,36.51560530000,,2.21000000,,,,4948.00,0.790000,0.750000
Kepler-594 b,2016,2016-05,769.20000000,Transit,13.64618192000,,2.18000000,,,,5485.00,0.910000,0.870000
HD 190360 c,2005,2005-10,16.00690000,Radial Velocity,17.11704000000,0.1294000000,,,,,5537.68,0.986343,1.165616
Kepler-705 b,2016,2016-05,276.88100000,Transit,56.05623000000,0.2320000000,2.76000000,,265.00,0.7290,3674.00,0.534000,0.502000
Kepler-361 b,2014,2014-03,930.32000000,Transit,,,1.58400000,,,411.9050,6145.00,,1.503000
WASP-14 b,2008,2009-02,161.99700000,Transit,2.24376628000,,,,,,6475.00,1.211000,1.306000
Kepler-223 d,2014,2014-03,1859.71000000,Transit,14.78767172000,,,,,,5803.00,1.040000,1.517010
TOI-5340 b,2025,2025-07,532.62900000,Transit,4.93931170000,,13.61990000,,1529.00,908.3640,6287.20,,1.690000
Kepler-371 b,2014,2014-03,813.19200000,Transit,34.76327800000,0.2000000000,1.89000000,,,,5666.00,,0.992000
Kepler-462 b,2016,2016-05,596.62500000,Transit,84.69000000000,,5.04405000,,,,7717.00,1.965000,2.300000
Kepler-142 c,2014,2014-03,548.68600000,Transit,4.76170512570,,,,,,5812.00,1.045000,1.115660
Kepler-1173 b,2016,2016-05,377.06000000,Transit,,,0.87900000,,,1462.0980,5076.00,,0.777000
Kepler-758 d,2016,2016-05,1502.32000000,Transit,20.49716970000,,,,,,6442.00,1.300000,1.534670
Kepler-257 c,2014,2014-03,780.25600000,Transit,6.58147713600,0.0656000000,4.56000000,,881.00,142.6300,5188.00,0.868000,0.973000
Kepler-178 c,2014,2014-03,716.02500000,Transit,20.55280311000,,,,,,5418.00,0.940000,0.893476
Kepler-1870 b,2021,2022-02,407.21600000,Transit,3.60694592000,,,,,,5378.00,0.932000,0.888229
Kepler-1569 b,2016,2016-05,945.45400000,Transit,5.79180156000,0.0640000000,1.25000000,,1124.00,377.8000,6185.00,1.038000,1.087000
K2-275 b,2018,2018-12,123.43800000,Transit,3.28100000000,,,,,,4783.55,0.772000,0.735345
Kepler-787 b,2016,2016-05,503.56800000,Transit,0.92831049800,0.0170000000,1.47000000,,1405.00,920.9400,4894.00,0.760000,0.720000
Kepler-1136 b,2016,2016-05,491.40600000,Transit,2.36171800000,0.0300000000,1.37000000,,883.00,,4485.00,0.627000,0.598000
HD 154391 b,2023,2023-12,100.94700000,Radial Velocity,5163.00000000000,7.4600000000,,2892.23850370,,,4909.00,2.070000,8.560000
Kepler-340 c,2014,2014-03,808.76200000,Transit,22.82466900000,0.1780000000,3.37000000,,,,6620.00,,1.850000
Kepler-1030 b,2016,2016-05,758.70200000,Transit,19.32952416000,0.1345000000,2.52000000,,534.00,19.1600,5023.00,0.866000,0.780000
TOI-1438 b,2025,2025-08,110.51300000,Transit,5.13966660000,,2.25905702,,883.38,143.9145,5374.00,,0.815924
Kepler-1609 b,2016,2016-05,1826.04000000,Transit,114.34219000000,0.4932000000,2.05000000,,428.00,7.9300,6257.00,1.226000,1.186000
Kepler-33 c,2011,2012-05,1209.16000000,Transit,13.17562000000,0.1189000000,3.20000000,,,,5904.00,1.291000,1.820000
Kepler-1266 b,2016,2016-05,849.31200000,Transit,28.47474800000,,2.58000000,,,,5044.00,0.800000,0.760000
Kepler-1118 b,2016,2016-05,888.32500000,Transit,38.67158430000,,,,,,5314.00,0.920000,1.100460
Kepler-1254 b,2016,2016-05,622.81800000,Transit,9.99113313000,0.0840000000,1.54000000,,679.00,50.2100,5130.00,0.790000,0.756000
51 Peg b,1995,1995-11,15.46140000,Radial Velocity,4.23079690000,0.0523500000,,,,,5760.76,1.069296,1.186744
Kepler-1771 b,2021,2022-02,565.75200000,Transit,88.64400150000,0.3815000000,2.51000000,,391.00,5.5100,5661.00,0.941000,0.934000
Kepler-1820 b,2021,2022-02,1425.39000000,Transit,31.03269900000,0.1964000000,2.70000000,,561.00,23.4100,5841.00,1.047000,0.931000
Kepler-1637 b,2016,2016-05,567.18700000,Transit,6.10960324000,,0.89000000,,,,5789.00,1.020000,1.020000
Kepler-1397 b,2016,2016-05,1198.25000000,Transit,47.44971340000,0.2602000000,1.61000000,,551.00,21.8200,6007.00,1.042000,1.126000
Kepler-1948 b,2021,2022-02,193.90300000,Transit,15.57141210000,,,,,,3932.00,0.611000,0.799053
Kepler-879 b,2016,2016-05,802.67200000,Transit,33.38559380000,,2.57000000,,,,5792.00,1.020000,1.020000
HAT-P-35 b,2011,2012-07,506.96500000,Transit,3.64670600000,0.0497800000,14.93038800,335.62848000,,,6096.00,1.236000,1.435000
WASP-94 A b,2014,2014-12,211.21100000,Transit,3.95019070000,0.0550000000,19.28000000,143.65300000,1604.00,,6153.00,1.450000,1.620000
Kepler-815 b,2016,2016-05,1259.28000000,Transit,,,4.43200000,,,979.1360,5074.00,,3.602000
LTT 3780 b,2020,2020-07,21.98140000,Transit,0.76839038111,,1.14064470,,830.89,112.6409,3329.00,,0.374139
TOI-2015 b,2023,2023-10,47.34440000,Transit,3.34914080000,,5.37673000,,657.00,31.0153,3223.00,,0.320000
Kepler-161 b,2014,2014-03,434.63200000,Transit,4.92136390000,0.0532000000,2.14000000,,868.00,134.0200,5076.00,0.827000,0.799000
Kepler-484 b,2016,2016-05,382.13600000,Transit,10.04556691680,,,,,,5601.00,0.990000,0.909065
Kepler-1389 b,2016,2016-05,497.09300000,Transit,99.25309510000,0.3825000000,1.77000000,,318.00,2.4100,5129.00,0.756000,0.754000
HD 92788 b,2000,2001-04,34.65380000,Radial Velocity,326.70000000000,0.9500000000,,,,,5754.00,1.060000,1.050000
Kepler-130 d,2014,2014-03,316.66300000,Transit,87.51743610000,0.3764600000,1.37900000,,,9.8000,5887.00,0.927000,1.138000
Kepler-1463 b,2016,2016-05,1687.47000000,Transit,25.15864000000,,1.86000000,,,,5679.00,0.960000,0.950000
OGLE-2012-BLG-0026L b,2012,2013-01,4080.00000000,Microlensing,,3.8200000000,,35.00000000,,,,0.820000,
WASP-16 b,2009,2009-09,194.13400000,Transit,3.11859800000,,,,,,5700.00,1.780000,1.140000
Kepler-1563 b,2016,2016-05,616.69700000,Transit,3.43273710000,0.0442000000,0.75000000,,1134.00,390.5700,5757.00,0.974000,0.881000
HD 149026 b,2005,2005-11,75.86430000,Radial Velocity,,,,,,,,,
Kepler-778 b,2016,2016-05,938.16800000,Transit,3.75574426000,,1.68000000,,,,5102.00,0.810000,0.770000
Kepler-377 b,2014,2014-03,823.80400000,Transit,12.50948000000,0.1090000000,1.16000000,,835.00,,6207.00,1.104000,1.010000
Kepler-475 b,2016,2016-05,280.06900000,Transit,3.10550818900,0.0398900000,2.47000000,,,213.6000,4995.00,0.877000,0.781000
Kepler-10 b,2011,2011-03,185.50600000,Transit,0.83749070000,0.0168500000,1.47000000,3.26000000,2188.00,3820.0000,5708.00,0.910000,1.065000
HD 86226 b,2009,2010-03,45.68300000,Radial Velocity,1609.50000000000,,,,,,6007.00,1.080000,1.030000
K2-185 b,2018,2018-03,268.35700000,Transit,10.61664600000,,1.31284773,,,,5722.00,0.976219,0.914349
Kepler-1032 b,2016,2016-05,673.01000000,Transit,3.29011407600,0.0361000000,1.49000000,,802.00,97.9600,4484.00,0.580000,0.594000
Kepler-327 d,2014,2014-03,241.98700000,Transit,13.96952950960,,,,,,3864.00,0.591913,0.604708
HD 75289 b,1999,2000-04,29.11580000,Radial Velocity,3.50927000000,0.0500000000,,,,,6117.00,1.290000,1.230000
Kepler-323 c,2014,2014-03,454.88300000,Transit,3.55382967100,0.0474000000,1.93000000,,1493.00,1174.2400,6277.00,1.123000,1.378000
Kepler-1352 b,2016,2016-05,670.82900000,Transit,1.87787200000,0.0310000000,0.84000000,,1757.00,,6333.00,1.140000,1.230000
Kepler-515 b,2016,2016-05,,Transit,19.96371318000,0.1443000000,1.75000000,,671.00,47.9700,5780.00,1.000000,1.000000
Kepler-1178 b,2016,2016-05,482.28700000,Transit,31.80634000000,0.1596000000,0.73000000,,378.00,4.8400,4729.00,0.534000,0.525000
OGLE-2017-BLG-0448L b,2024,2024-04,7790.00000000,Microlensing,,5.5300000000,,7.28000000,,,,0.320000,
Kepler-1795 b,2021,2022-02,,Transit,13.36026440000,,,,,,,,
Kepler-325 c,2014,2014-03,823.24200000,Transit,12.76224947000,0.1029000000,3.33000000,,783.00,89.0400,5749.00,0.892000,0.982000
Kepler-775 b,2016,2016-05,398.67600000,Transit,0.97486892600,0.0183400000,1.19200000,,,1525.6000,5354.00,0.864000,0.834000
WASP-154 b,2025,2025-04,215.50100000,Transit,3.81236140000,,11.08350000,,955.00,138.2530,4780.00,,0.820000
Kepler-424 b,2014,2014-11,698.64600000,Transit,3.31186449900,0.0439800000,10.01900000,,,451.3000,5482.00,1.033000,1.038000
HD 118203 b,2005,2006-02,92.25890000,Radial Velocity,6.13350000000,0.0700000000,,,,,5600.00,1.230000,
EPIC 212424622 b,2019,2019-07,611.80400000,Transit,18.09830000000,,2.17000000,,,,,1.106000,
Kepler-341 c,2014,2014-03,1047.03000000,Transit,8.01041000000,0.0800000000,1.70000000,,,,6012.00,,1.024000
Kepler-314 b,2014,2014-03,268.88100000,Transit,2.46106655000,0.0360000000,0.81000000,,1218.00,520.9900,5497.00,1.028000,0.909000
Kepler-67 b,2013,2013-07,1131.19000000,Transit,15.72585941000,,,,,,5135.00,0.870000,0.819231
K2-199 c,2018,2018-03,107.51800000,Transit,7.37448280000,,,,,,4681.00,0.705681,0.667422
K2-53 b,2016,2016-09,138.01800000,Transit,12.20911650000,,,,,,4555.00,0.718000,0.824666
Kepler-106 e,2014,2014-02,444.32200000,Transit,43.84449587890,,,,,,5888.00,1.068000,1.056800
GJ 1061 d,2020,2020-03,3.67278000,Radial Velocity,13.03100000000,0.0540000000,,,,0.6000,2953.00,0.120000,0.156000
KMT-2021-BLG-1391L b,2022,2022-11,6720.00000000,Microlensing,,1.6300000000,,3.57000000,,,,0.230000,
BD-13 2130 b,2007,2007-09,925.21400000,Radial Velocity,714.29999000000,1.6600000000,,,,,4545.00,2.120000,19.170000
eps CrB b,2012,2012-10,69.86830000,Radial Velocity,417.90000000000,1.3000000000,,,,,4406.00,1.700000,21.000000
Kepler-1202 b,2016,2016-05,1175.38000000,Transit,28.68513240000,0.1784000000,2.40000000,,546.00,21.0200,5722.00,0.918000,0.835000
Kepler-997 b,2016,2016-05,467.56800000,Transit,2.70728052760,,,,,,6169.00,1.180000,1.549060
Kepler-84 e,2014,2014-03,1023.90000000,Transit,27.43458830000,0.1784000000,2.30000000,,636.00,38.7800,6028.00,1.005000,1.022000
Kepler-29 c,2011,2012-05,832.53200000,Transit,13.28840000000,,3.14000000,4.00000000,,69.0000,5701.00,0.979000,0.932000
Kepler-1407 b,2016,2016-05,1396.41000000,Transit,20.07115040000,0.1494000000,2.16000000,,736.00,69.2500,6086.00,1.101000,1.122000
Kepler-924 b,2016,2016-05,1053.04000000,Transit,61.03704005260,,,,,,6070.00,1.130000,1.297740
Kepler-37 d,2013,2013-02,63.92070000,Transit,39.79223792000,0.2121000000,1.88000000,,456.00,10.2100,5417.00,0.803000,0.772000
Kepler-449 c,2015,2015-08,241.94900000,Transit,33.67280658000,,,,,,5649.18,,
Kepler-1489 b,2016,2016-05,1283.05000000,Transit,82.29475100000,0.3579000000,1.67000000,,408.00,6.5600,6004.00,0.901000,0.850000
HAT-P-44 b,2014,2014-06,347.85000000,Transit,4.30119000000,,,,,,5295.00,0.942000,0.949000
Kepler-265 b,2014,2014-03,1280.25000000,Transit,6.84619236000,0.0677000000,1.67000000,,1022.00,258.4100,5839.00,0.881000,1.067000
Kepler-44 b,2011,2012-02,1188.00000000,Transit,3.24673265100,0.0442000000,12.71000000,,1460.00,1072.7000,5763.00,1.093000,1.457000
Kepler-1557 b,2016,2016-05,1380.16000000,Transit,3.74031708000,,,,,,5904.54,1.070000,1.096410
Kepler-370 c,2014,2014-03,1167.94000000,Transit,19.02315200000,0.1381000000,1.91000000,,649.00,41.8400,5845.00,0.968000,0.874000
Kepler-603 d,2016,2016-05,1539.63000000,Transit,6.21720924660,,,,,,5825.00,1.050000,1.541130
OGLE-2012-BLG-0950L b,2016,2017-01,4200.00000000,Microlensing,,2.2000000000,,25.00000000,,,,0.380000,
Kepler-1342 b,2016,2016-05,890.72400000,Transit,2.21571035800,,1.66000000,,,,5527.00,0.930000,0.900000
Kepler-343 b,2014,2014-03,927.19300000,Transit,8.96848108000,0.0853000000,1.79000000,,946.00,189.4000,6122.00,1.022000,1.047000
Kepler-281 c,2014,2014-03,1745.45000000,Transit,36.33767000000,0.2110000000,4.90000000,,499.00,,5675.00,0.943000,0.840000
KELT-11 b,2017,2017-05,99.15960000,Transit,4.73620340000,,,,,,,,
Kepler-84 b,2012,2013-10,1023.90000000,Transit,8.72585936000,,3.03000000,,,,6039.00,1.060000,1.110000
Kepler-394 d,2021,2022-02,1058.72000000,Transit,5.61357629000,0.0647000000,1.50000000,,1197.00,485.4800,6426.00,1.145000,1.154000
K2-19 c,2015,2016-06,289.82700000,Transit,11.90715000000,,4.86000000,25.60000000,,,5430.00,0.930000,0.860000
Kepler-237 b,2014,2014-03,657.82200000,Transit,4.71510365000,0.0496000000,1.50000000,,824.00,108.8400,4861.00,0.733000,0.732000
Kepler-1608 b,2016,2016-05,,Transit,16.47347400000,0.1126000000,1.63000000,,612.00,33.2200,5364.00,0.702000,0.754000
Kepler-52 d,2014,2014-03,321.54200000,Transit,36.44517100000,0.1820000000,1.95000000,,,,4263.00,,0.556000
Kepler-635 b,2016,2016-05,1141.08000000,Transit,23.44970494000,,,,,,6296.98,1.230000,1.958660
Kepler-321 c,2014,2014-03,384.54200000,Transit,13.09392100000,0.1100000000,2.32000000,,,,5740.00,,1.194000
HD 185269 b,2006,2006-12,51.99170000,Radial Velocity,6.83990000000,0.0770000000,,,,,5983.00,1.330000,
Kepler-780 b,2016,2016-05,557.65200000,Transit,0.67737516400,,0.89000000,,,,5769.00,1.010000,1.020000
WASP-83 b,2015,2015-07,271.10300000,Transit,4.97129170000,,,,,,5510.00,1.110000,1.050000
Kepler-1549 b,2016,2016-05,803.05200000,Transit,214.88145600000,,,,,,5149.00,0.870000,0.917362
Kepler-204 c,2014,2014-03,686.72300000,Transit,25.66138160000,0.1689000000,1.78000000,,683.00,51.4800,5815.00,0.976000,1.198000
Kepler-253 d,2014,2014-03,838.59500000,Transit,18.11993039000,,,,,,5017.00,0.830000,0.847339
Kepler-1164 b,2016,2016-05,431.62200000,Transit,3.97599768000,0.0456000000,1.22000000,,982.00,219.6900,5211.00,0.799000,0.832000
Kepler-712 c,2016,2016-05,872.49300000,Transit,,,4.55300000,,,0.6620,4927.00,,0.753000
Kepler-666 b,2016,2016-05,1508.71000000,Transit,4.49876092000,0.0542000000,2.21000000,,1133.00,389.6200,6075.00,1.048000,0.969000
Kepler-134 b,2014,2014-03,334.79700000,Transit,5.31743937530,,,,,,5819.72,1.050000,1.054640
Kepler-256 e,2014,2014-03,1026.43000000,Transit,10.68169510000,,,,,,5571.00,0.980000,1.002850
Kepler-493 b,2016,2016-05,1745.77000000,Transit,3.00387658100,0.0439000000,11.42000000,,1433.00,995.6500,6299.00,1.249000,1.167000
HD 219134 d,2015,2015-12,6.53127000,Radial Velocity,46.66000000000,0.2330000000,,,,,4699.00,0.780000,0.778000
HAT-P-21 b,2010,2011-12,277.27800000,Transit,4.12448799000,,,,,,,,
WASP-126 c,2019,2019-12,216.52600000,Transit Timing Variations,7.63000000000,,,64.20000000,,,5800.00,1.120000,1.270000
K2-205 b,2018,2018-03,405.30100000,Transit,26.68200000000,,2.20900000,,,,,,1.197000
TOI-1789 b,2021,2022-01,229.06700000,Transit,3.20866400000,0.0488200000,16.14093221,222.47988490,1927.00,2300.0000,5991.00,1.507000,2.168000
K2-224 c,2018,2018-08,275.25500000,Transit,10.09607000000,,2.50540750,,,,,,
Kepler-260 b,2014,2014-03,627.36500000,Transit,,,2.10800000,,,132.1340,5541.00,,0.931000
K2-115 b,2017,2017-11,413.59100000,Transit,20.27260200000,,11.50000000,,,,,,0.860000
Kepler-289 c,2014,2014-03,704.43800000,Transit,125.86543389000,,12.77000000,,,,6001.00,1.080000,1.130000
Kepler-179 b,2014,2014-03,605.68000000,Transit,2.73590337500,,1.80000000,,,,5475.00,0.910000,0.870000
